Dates,Canadian Dollar ($CADUSD) - Rate Value,Canada Prime Rate (%PRC1) - Rate Value,United States Prime Rate - Rate Value,Prime Rate Difference,Prime Rate Difference Percentage
2007-11-15,0.98,6.25,7.5,-1.25,0.19999999999999996
2007-11-16,0.98,6.25,7.5,-1.25,0.19999999999999996
2007-11-19,0.98,6.25,7.5,-1.25,0.19999999999999996
2007-11-20,0.98,6.25,7.5,-1.25,0.19999999999999996
2007-11-21,0.99,6.25,7.5,-1.25,0.19999999999999996
2007-11-23,0.99,6.25,7.5,-1.25,0.19999999999999996
2007-11-26,0.99,6.25,7.5,-1.25,0.19999999999999996
2007-11-27,1.0,6.25,7.5,-1.25,0.19999999999999996
2007-11-28,0.99,6.25,7.5,-1.25,0.19999999999999996
2007-11-29,0.99,6.25,7.5,-1.25,0.19999999999999996
2007-11-30,1.0,6.25,7.5,-1.25,0.19999999999999996
2007-12-03,1.0,6.25,7.5,-1.25,0.19999999999999996
2007-12-04,1.01,6.0,7.5,-1.5,0.25
2007-12-05,1.01,6.0,7.5,-1.5,0.25
2007-12-06,1.01,6.0,7.5,-1.5,0.25
2007-12-07,1.01,6.0,7.5,-1.5,0.25
2007-12-10,1.01,6.0,7.5,-1.5,0.25
2007-12-11,1.01,6.0,7.25,-1.25,0.20833333333333326
2007-12-12,1.01,6.0,7.25,-1.25,0.20833333333333326
2007-12-13,1.02,6.0,7.25,-1.25,0.20833333333333326
2007-12-14,1.01,6.0,7.25,-1.25,0.20833333333333326
2007-12-17,1.01,6.25,7.25,-1.0,0.15999999999999992
2007-12-18,1.01,6.0,7.25,-1.25,0.20833333333333326
2007-12-19,1.0,6.0,7.25,-1.25,0.20833333333333326
2007-12-20,1.0,6.0,7.25,-1.25,0.20833333333333326
2007-12-21,0.99,6.0,7.25,-1.25,0.20833333333333326
2007-12-24,0.99,6.0,7.25,-1.25,0.20833333333333326
2007-12-27,0.98,6.0,7.25,-1.25,0.20833333333333326
2007-12-28,0.98,6.0,7.25,-1.25,0.20833333333333326
2007-12-31,0.99,6.0,7.25,-1.25,0.20833333333333326
2008-01-02,1.0,6.0,7.25,-1.25,0.20833333333333326
2008-01-03,0.99,6.0,7.25,-1.25,0.20833333333333326
2008-01-04,1.0,6.0,7.25,-1.25,0.20833333333333326
2008-01-07,1.01,6.0,7.25,-1.25,0.20833333333333326
2008-01-08,1.0,6.0,7.25,-1.25,0.20833333333333326
2008-01-09,1.01,6.0,7.25,-1.25,0.20833333333333326
2008-01-10,1.02,6.0,7.25,-1.25,0.20833333333333326
2008-01-11,1.02,6.0,7.25,-1.25,0.20833333333333326
2008-01-14,1.02,6.0,7.25,-1.25,0.20833333333333326
2008-01-15,1.02,6.0,7.25,-1.25,0.20833333333333326
2008-01-16,1.03,6.0,7.25,-1.25,0.20833333333333326
2008-01-17,1.03,6.0,7.25,-1.25,0.20833333333333326
2008-01-18,1.03,6.0,7.25,-1.25,0.20833333333333326
2008-01-22,1.02,6.0,6.5,-0.5,0.08333333333333326
2008-01-23,1.03,5.75,6.5,-0.75,0.13043478260869557
2008-01-24,1.01,5.75,6.5,-0.75,0.13043478260869557
2008-01-25,1.01,5.75,6.5,-0.75,0.13043478260869557
2008-01-28,1.0,5.75,6.5,-0.75,0.13043478260869557
2008-01-29,1.0,5.75,6.5,-0.75,0.13043478260869557
2008-01-30,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-01-31,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-01,0.99,5.75,6.0,-0.25,0.04347826086956519
2008-02-04,0.99,5.75,6.0,-0.25,0.04347826086956519
2008-02-05,1.01,5.75,6.0,-0.25,0.04347826086956519
2008-02-06,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-07,1.01,5.75,6.0,-0.25,0.04347826086956519
2008-02-08,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-11,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-12,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-13,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-14,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-15,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-19,1.02,5.75,6.0,-0.25,0.04347826086956519
2008-02-20,1.02,5.75,6.0,-0.25,0.04347826086956519
2008-02-21,1.01,5.75,6.0,-0.25,0.04347826086956519
2008-02-22,1.01,5.75,6.0,-0.25,0.04347826086956519
2008-02-25,1.0,5.75,6.0,-0.25,0.04347826086956519
2008-02-26,0.99,5.75,6.0,-0.25,0.04347826086956519
2008-02-27,0.98,5.75,6.0,-0.25,0.04347826086956519
2008-02-28,0.97,5.75,6.0,-0.25,0.04347826086956519
2008-02-29,0.98,5.75,6.0,-0.25,0.04347826086956519
2008-03-03,0.99,5.75,6.0,-0.25,0.04347826086956519
2008-03-04,0.99,5.75,6.0,-0.25,0.04347826086956519
2008-03-05,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-06,0.98,5.25,6.0,-0.75,0.1428571428571428
2008-03-07,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-10,1.0,5.25,6.0,-0.75,0.1428571428571428
2008-03-11,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-12,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-13,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-14,0.99,5.25,6.0,-0.75,0.1428571428571428
2008-03-17,1.0,5.25,6.0,-0.75,0.1428571428571428
2008-03-18,0.99,5.25,5.25,0.0,0.0
2008-03-19,1.01,5.25,5.25,0.0,0.0
2008-03-20,1.03,5.25,5.25,0.0,0.0
2008-03-24,1.02,5.25,5.25,0.0,0.0
2008-03-25,1.02,5.25,5.25,0.0,0.0
2008-03-26,1.02,5.25,5.25,0.0,0.0
2008-03-27,1.01,5.25,5.25,0.0,0.0
2008-03-28,1.02,5.25,5.25,0.0,0.0
2008-03-31,1.03,5.25,5.25,0.0,0.0
2008-04-01,1.03,5.25,5.25,0.0,0.0
2008-04-02,1.02,5.25,5.25,0.0,0.0
2008-04-03,1.01,5.25,5.25,0.0,0.0
2008-04-04,1.01,5.25,5.25,0.0,0.0
2008-04-07,1.01,5.25,5.25,0.0,0.0
2008-04-08,1.02,5.25,5.25,0.0,0.0
2008-04-09,1.02,5.25,5.25,0.0,0.0
2008-04-10,1.02,5.25,5.25,0.0,0.0
2008-04-11,1.02,5.25,5.25,0.0,0.0
2008-04-14,1.02,5.25,5.25,0.0,0.0
2008-04-15,1.02,5.25,5.25,0.0,0.0
2008-04-16,1.0,5.25,5.25,0.0,0.0
2008-04-17,1.01,5.25,5.25,0.0,0.0
2008-04-18,1.01,5.25,5.25,0.0,0.0
2008-04-21,1.01,5.25,5.25,0.0,0.0
2008-04-22,1.01,5.25,5.25,0.0,0.0
2008-04-23,1.02,4.75,5.25,-0.5,0.10526315789473695
2008-04-24,1.02,4.75,5.25,-0.5,0.10526315789473695
2008-04-25,1.01,4.75,5.25,-0.5,0.10526315789473695
2008-04-28,1.02,4.75,5.25,-0.5,0.10526315789473695
2008-04-29,1.01,4.75,5.25,-0.5,0.10526315789473695
2008-04-30,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-05-01,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-05-02,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-05-05,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-05-06,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-07,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-08,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-05-09,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-05-12,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-05-13,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-14,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-15,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-16,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-05-20,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-21,0.98,4.75,5.0,-0.25,0.05263157894736836
2008-05-22,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-23,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-27,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-28,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-29,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-05-30,0.99,4.75,5.0,-0.25,0.05263157894736836
2008-06-02,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-06-03,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-04,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-05,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-09,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-10,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-11,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-12,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-13,1.03,4.75,5.0,-0.25,0.05263157894736836
2008-06-16,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-17,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-18,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-19,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-20,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-23,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-06-24,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-25,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-26,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-27,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-06-30,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-02,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-03,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-07,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-08,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-09,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-10,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-11,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-14,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-15,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-07-16,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-07-17,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-07-18,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-21,1.0,4.75,5.0,-0.25,0.05263157894736836
2008-07-22,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-23,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-24,1.01,4.75,5.0,-0.25,0.05263157894736836
2008-07-25,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-28,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-29,1.03,4.75,5.0,-0.25,0.05263157894736836
2008-07-30,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-07-31,1.02,4.75,5.0,-0.25,0.05263157894736836
2008-08-01,1.03,4.75,5.0,-0.25,0.05263157894736836
2008-08-05,1.04,4.75,5.0,-0.25,0.05263157894736836
2008-08-06,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-07,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-08,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-08-11,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-08-12,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-08-13,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-08-14,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-08-15,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-08-18,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-08-19,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-08-20,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-08-21,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-22,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-25,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-26,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-27,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-28,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-08-29,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-09-02,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-03,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-09-04,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-05,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-08,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-09,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-10,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-11,1.08,4.75,5.0,-0.25,0.05263157894736836
2008-09-12,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-09-15,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-16,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-17,1.08,4.75,5.0,-0.25,0.05263157894736836
2008-09-18,1.07,4.75,5.0,-0.25,0.05263157894736836
2008-09-19,1.05,4.75,5.0,-0.25,0.05263157894736836
2008-09-22,1.04,4.75,5.0,-0.25,0.05263157894736836
2008-09-23,1.04,4.75,5.0,-0.25,0.05263157894736836
2008-09-24,1.03,4.75,5.0,-0.25,0.05263157894736836
2008-09-25,1.03,4.75,5.0,-0.25,0.05263157894736836
2008-09-26,1.04,4.75,5.0,-0.25,0.05263157894736836
2008-09-29,1.04,4.75,5.0,-0.25,0.05263157894736836
2008-09-30,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-10-01,1.06,4.75,5.0,-0.25,0.05263157894736836
2008-10-02,1.08,4.75,5.0,-0.25,0.05263157894736836
2008-10-03,1.08,4.75,5.0,-0.25,0.05263157894736836
2008-10-06,1.1,4.75,5.0,-0.25,0.05263157894736836
2008-10-07,1.1,4.75,5.0,-0.25,0.05263157894736836
2008-10-08,1.12,4.75,4.5,0.25,-0.052631578947368474
2008-10-09,1.15,4.5,4.5,0.0,0.0
2008-10-10,1.19,4.5,4.5,0.0,0.0
2008-10-14,1.15,4.25,4.5,-0.25,0.05882352941176472
2008-10-15,1.18,4.25,4.5,-0.25,0.05882352941176472
2008-10-16,1.19,4.25,4.5,-0.25,0.05882352941176472
2008-10-17,1.18,4.25,4.5,-0.25,0.05882352941176472
2008-10-20,1.19,4.25,4.5,-0.25,0.05882352941176472
2008-10-21,1.22,4.25,4.5,-0.25,0.05882352941176472
2008-10-22,1.25,4.0,4.5,-0.5,0.125
2008-10-23,1.26,4.0,4.5,-0.5,0.125
2008-10-24,1.28,4.0,4.5,-0.5,0.125
2008-10-27,1.3,4.0,4.5,-0.5,0.125
2008-10-28,1.29,4.0,4.5,-0.5,0.125
2008-10-29,1.22,4.0,4.0,0.0,0.0
2008-10-30,1.22,4.0,4.0,0.0,0.0
2008-10-31,1.21,4.0,4.0,0.0,0.0
2008-11-03,1.2,4.0,4.0,0.0,0.0
2008-11-04,1.15,4.0,4.0,0.0,0.0
2008-11-05,1.16,4.0,4.0,0.0,0.0
2008-11-06,1.18,4.0,4.0,0.0,0.0
2008-11-07,1.18,4.0,4.0,0.0,0.0
2008-11-10,1.19,4.0,4.0,0.0,0.0
2008-11-11,1.21,4.0,4.0,0.0,0.0
2008-11-12,1.23,4.0,4.0,0.0,0.0
2008-11-13,1.23,4.0,4.0,0.0,0.0
2008-11-14,1.22,4.0,4.0,0.0,0.0
2008-11-17,1.23,4.0,4.0,0.0,0.0
2008-11-18,1.23,4.0,4.0,0.0,0.0
2008-11-19,1.24,4.0,4.0,0.0,0.0
2008-11-20,1.29,4.0,4.0,0.0,0.0
2008-11-21,1.29,4.0,4.0,0.0,0.0
2008-11-24,1.23,4.0,4.0,0.0,0.0
2008-11-25,1.22,4.0,4.0,0.0,0.0
2008-11-26,1.24,4.0,4.0,0.0,0.0
2008-11-28,1.25,4.0,4.0,0.0,0.0
2008-12-01,1.24,4.0,4.0,0.0,0.0
2008-12-02,1.25,4.0,4.0,0.0,0.0
2008-12-03,1.26,4.0,4.0,0.0,0.0
2008-12-04,1.26,4.0,4.0,0.0,0.0
2008-12-05,1.3,4.0,4.0,0.0,0.0
2008-12-08,1.26,4.0,4.0,0.0,0.0
2008-12-09,1.26,3.5,4.0,-0.5,0.1428571428571428
2008-12-10,1.26,3.5,4.0,-0.5,0.1428571428571428
2008-12-11,1.22,3.5,4.0,-0.5,0.1428571428571428
2008-12-12,1.24,3.5,4.0,-0.5,0.1428571428571428
2008-12-15,1.24,3.5,4.0,-0.5,0.1428571428571428
2008-12-16,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-17,1.21,3.5,3.25,0.25,-0.0714285714285714
2008-12-18,1.19,3.5,3.25,0.25,-0.0714285714285714
2008-12-19,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-22,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-23,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-24,1.21,3.5,3.25,0.25,-0.0714285714285714
2008-12-29,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-30,1.22,3.5,3.25,0.25,-0.0714285714285714
2008-12-31,1.23,3.5,3.25,0.25,-0.0714285714285714
2009-01-02,1.22,3.5,3.25,0.25,-0.0714285714285714
2009-01-05,1.19,3.5,3.25,0.25,-0.0714285714285714
2009-01-06,1.19,3.5,3.25,0.25,-0.0714285714285714
2009-01-07,1.19,3.5,3.25,0.25,-0.0714285714285714
2009-01-08,1.19,3.5,3.25,0.25,-0.0714285714285714
2009-01-09,1.19,3.5,3.25,0.25,-0.0714285714285714
2009-01-12,1.21,3.5,3.25,0.25,-0.0714285714285714
2009-01-13,1.23,3.5,3.25,0.25,-0.0714285714285714
2009-01-14,1.24,3.5,3.25,0.25,-0.0714285714285714
2009-01-15,1.26,3.5,3.25,0.25,-0.0714285714285714
2009-01-16,1.25,3.5,3.25,0.25,-0.0714285714285714
2009-01-20,1.26,3.5,3.25,0.25,-0.0714285714285714
2009-01-21,1.27,3.0,3.25,-0.25,0.08333333333333326
2009-01-22,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-01-23,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-01-26,1.22,3.0,3.25,-0.25,0.08333333333333326
2009-01-27,1.23,3.0,3.25,-0.25,0.08333333333333326
2009-01-28,1.21,3.0,3.25,-0.25,0.08333333333333326
2009-01-29,1.22,3.0,3.25,-0.25,0.08333333333333326
2009-01-30,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-02,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-03,1.23,3.0,3.25,-0.25,0.08333333333333326
2009-02-04,1.23,3.0,3.25,-0.25,0.08333333333333326
2009-02-05,1.23,3.0,3.25,-0.25,0.08333333333333326
2009-02-06,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-09,1.22,3.0,3.25,-0.25,0.08333333333333326
2009-02-10,1.23,3.0,3.25,-0.25,0.08333333333333326
2009-02-11,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-12,1.25,3.0,3.25,-0.25,0.08333333333333326
2009-02-13,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-17,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-02-18,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-02-19,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-02-20,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-02-23,1.25,3.0,3.25,-0.25,0.08333333333333326
2009-02-24,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-25,1.26,3.0,3.25,-0.25,0.08333333333333326
2009-02-26,1.24,3.0,3.25,-0.25,0.08333333333333326
2009-02-27,1.27,3.0,3.25,-0.25,0.08333333333333326
2009-03-02,1.29,3.0,3.25,-0.25,0.08333333333333326
2009-03-03,1.29,2.5,3.25,-0.75,0.30000000000000004
2009-03-04,1.28,2.5,3.25,-0.75,0.30000000000000004
2009-03-05,1.29,2.5,3.25,-0.75,0.30000000000000004
2009-03-06,1.29,2.5,3.25,-0.75,0.30000000000000004
2009-03-09,1.3,2.5,3.25,-0.75,0.30000000000000004
2009-03-10,1.28,2.5,3.25,-0.75,0.30000000000000004
2009-03-11,1.29,2.5,3.25,-0.75,0.30000000000000004
2009-03-12,1.29,2.5,3.25,-0.75,0.30000000000000004
2009-03-13,1.27,2.5,3.25,-0.75,0.30000000000000004
2009-03-16,1.27,2.5,3.25,-0.75,0.30000000000000004
2009-03-17,1.27,2.5,3.25,-0.75,0.30000000000000004
2009-03-18,1.27,2.5,3.25,-0.75,0.30000000000000004
2009-03-19,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-03-20,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-03-23,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-03-24,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-03-25,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-03-26,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-03-30,1.26,2.5,3.25,-0.75,0.30000000000000004
2009-03-31,1.26,2.5,3.25,-0.75,0.30000000000000004
2009-04-01,1.27,2.5,3.25,-0.75,0.30000000000000004
2009-04-02,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-04-03,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-04-06,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-04-07,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-04-08,1.24,2.5,3.25,-0.75,0.30000000000000004
2009-04-09,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-04-13,1.22,2.5,3.25,-0.75,0.30000000000000004
2009-04-14,1.21,2.5,3.25,-0.75,0.30000000000000004
2009-04-15,1.21,2.5,3.25,-0.75,0.30000000000000004
2009-04-16,1.21,2.5,3.25,-0.75,0.30000000000000004
2009-04-17,1.21,2.5,3.25,-0.75,0.30000000000000004
2009-04-20,1.23,2.5,3.25,-0.75,0.30000000000000004
2009-04-21,1.24,2.25,3.25,-1.0,0.4444444444444444
2009-04-22,1.23,2.25,3.25,-1.0,0.4444444444444444
2009-04-23,1.23,2.25,3.25,-1.0,0.4444444444444444
2009-04-27,1.21,2.25,3.25,-1.0,0.4444444444444444
2009-04-28,1.22,2.25,3.25,-1.0,0.4444444444444444
2009-04-29,1.2,2.25,3.25,-1.0,0.4444444444444444
2009-04-30,1.19,2.25,3.25,-1.0,0.4444444444444444
2009-05-01,1.18,2.25,3.25,-1.0,0.4444444444444444
2009-05-04,1.18,2.25,3.25,-1.0,0.4444444444444444
2009-05-05,1.18,2.25,3.25,-1.0,0.4444444444444444
2009-05-06,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-07,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-08,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-05-11,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-05-12,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-13,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-14,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-15,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-05-19,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-05-20,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-05-21,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-05-22,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-05-26,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-05-27,1.11,2.25,3.25,-1.0,0.4444444444444444
2009-05-28,1.11,2.25,3.25,-1.0,0.4444444444444444
2009-05-29,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-01,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-06-02,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-06-03,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-04,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-05,1.11,2.25,3.25,-1.0,0.4444444444444444
2009-06-08,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-06-09,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-10,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-11,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-06-12,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-06-15,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-06-16,1.13,2.25,3.25,-1.0,0.4444444444444444
2009-06-17,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-06-18,1.13,2.25,3.25,-1.0,0.4444444444444444
2009-06-19,1.13,2.25,3.25,-1.0,0.4444444444444444
2009-06-22,1.15,2.25,3.25,-1.0,0.4444444444444444
2009-06-23,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-06-24,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-06-25,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-06-26,1.15,2.25,3.25,-1.0,0.4444444444444444
2009-06-29,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-06-30,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-02,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-06,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-07,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-08,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-07-09,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-10,1.17,2.25,3.25,-1.0,0.4444444444444444
2009-07-13,1.16,2.25,3.25,-1.0,0.4444444444444444
2009-07-14,1.14,2.25,3.25,-1.0,0.4444444444444444
2009-07-15,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-07-16,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-07-17,1.12,2.25,3.25,-1.0,0.4444444444444444
2009-07-20,1.11,2.25,3.25,-1.0,0.4444444444444444
2009-07-21,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-07-22,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-07-23,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-07-24,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-07-27,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-07-28,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-07-29,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-07-30,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-07-31,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-08-04,1.07,2.25,3.25,-1.0,0.4444444444444444
2009-08-05,1.07,2.25,3.25,-1.0,0.4444444444444444
2009-08-06,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-08-07,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-08-10,1.08,2.25,3.25,-1.0,0.4444444444444444
2009-08-11,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-08-12,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-08-13,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-08-14,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-08-17,1.11,2.25,3.25,-1.0,0.4444444444444444
2009-08-18,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-08-19,1.1,2.25,3.25,-1.0,0.4444444444444444
2009-08-20,1.09,2.25,3.25,-1.0,0.4444444444444444
2009-08-21,1.08,2.25,3.25,-1.0,0.4444444444444444
